Product_ID,Catagories,Product_Type,Product_Description,headings,Industries_WeldingProcess,Elements,Values
"OK,NiCrMo-3",Covered (Stick) Electrodes (SMAW),Nickel Based Alloys,"Ni-based CrMoNb electrode for welding of Ni-alloys of the same or similar type as e.g. Inconel 625, for welding of 5% and 9% Ni steel. The electrode is very suitable for welding of 254 SMO, i.e. UNS S31254 steel.",,,"Typical Tensile Properties,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mn,Mo,C,Nb,Si,Ni,Cr,Fe,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,35 %,113 ksi,72.5 ksi,
,
,52 ft-lb,68 °F,37 ft-lb,-321 °F,0.2 %,9.3 %,0.03 %,3.3 %,0.4 %,62.8 %,21.7 %,2.0 %,5/32 x 14 in.,4.0 x 350 mm,
57 hr
,
80-140 A
,
4.2 lb/h,1.9 kg/h
,
33
,
27 V
,
1.3 lb,0.58 kg
,1/8 x 14 in.,3.2 x 350 mm,
52 hr
,
65-100 A
,
3.1 lb/h,1.4 kg/h
,
49
,
25 V
,
1.3 lb,0.56 kg
,3/32 x 12 in.,2.5 x 300 mm,
40 hr
,
55-75 A
,
2.0 lb/h,0.9 kg/h
,
100
,
23 V
,
1.3 lb,0.55 kg
,3/16 x 14 in.,5.0 x 350 mm,
72 hr
,
120-170 A
,
4.7 lb/h,2.1 kg/h
,
21
,
24 V
,
1.3 lb,0.58 kg
,CE; EN 13479; DNV-GL; -H5; VdTÜV; 12414,SFA/AWS A5.11; ENiCrMo-3; EN ISO 14172; E Ni 6625 (NiCr22Mo9Nb),Ni-based CrMoNb,Basic,FN 0,DC+"
"OK,NiCrMo-13",Covered (Stick) Electrodes (SMAW),Nickel Based Alloys,"OK NiCrMo-13 is suitable for welding Ni base materials such as Alloy 59, Hasteloy C-276, Inconel 625 and Incoloy 825. It can also be used for welding super austenitic steels type AISI/ASTM S31254 and S32654. The weld metal provides very good resistance against pitting- and chloride ion stress corrosion cracking.",,,"Typical Tensile Properties,ISO,Elongation,Tensile Strength,Yield Strength,AWS,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,ISO,Impact Value,Testing Temperature,AWS,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mn,Mo,C,Si,Ni,Cr,Fe,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,
,40 %,112 ksi,62 ksi,
,
,
,-,-,-,
,
,
,52 ft-lb,-76 °F,44 ft-lb,-321 °F,
,
,
,-,-76 °F,-,-321 °F,0.17 %,15.2 %,0.013 %,0.16 %,61 %,22.6 %,0.6 %,5/32 x 14 in.,4.0 x 350 mm,
-
,
80-120 A
,
-
,
-
,
-
,
-
,1/8 x 14 in.,3.2 x 350 mm,
58 hr
,
60-90 A
,
8.7 lb/h,3.95 kg/h
,
46
,
27 V
,
1.3 lb,0.61 kg
,3/32 x 12 in.,2.5 x 300 mm,
-
,
50-70 A
,
-
,
-
,
-
,
-
,SFA/AWS A5.11; ENiCrMo-13; EN ISO 14172; E Ni  6059 (NiCr23Mo16),Ni-based CrMo,Basic,FN 0,DC+"
"OK,NiCrFe-3",Covered (Stick) Electrodes (SMAW),Nickel Based Alloys,"Nickel based electrode for welding Inconel 600 and similar Inconel alloys, cryogenic steels, martensitic to austenitic steels, dissimilar steels, heat resisting steel castings of limited weldability.",,,"Typical Tensile Properties,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mn,C,Nb,Si,Ni,Cr,Fe,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,40 %,93 ksi,59.5 ksi,
,
,74 ft-lb,68 °F,59 ft-lb,-321 °F,6.7 %,0.04 %,1.7 %,0.8 %,71 %,15.6 %,6.3 %,5/32 x 14 in.,4.0 x 350 mm,
60 hr
,
75-150 A
,
4.4 lb/h,2.0 kg/h
,
31
,
24 V
,
1.4 lb,0.64 kg
,1/8 x 14 in.,3.2 x 350 mm,
60 hr
,
65-105 A
,
2.6 lb/h,1.2 kg/h
,
57
,
23 V
,
1.4 lb,0.62 kg
,3/32 x 12 in.,2.5 x 300 mm,
50 hr
,
50-70 A
,
2.0 lb/h,0.9 kg/h
,
88
,
22 V
,
1.4 lb,0.63 kg
,3/16 x 14 in.,5.0 x 350 mm,
68 hr
,
120-170 A
,
6.0 lb/h,2.7 kg/h
,
20
,
25 V
,
1.4 lb,0.64 kg
,ABS; ENiCrFe-3; NAKS/HAKC; 4.0 mm,SFA/AWS A5.11; ENiCrFe-3; EN ISO 14172; E Ni 6182 (NiCr15Fe6Mn),Ni-based Cr-alloy,Basic,FN 0,DC+"
"OK,NiCrFe-2",Covered (Stick) Electrodes (SMAW),Nickel Based Alloys,"Nickel based electrode for welding Inconel 600 and similar alloys, cryogenic steels (e.g. 9% and 5% Ni steel), martensitic to austenitic steels, dissimilar steels, heat resisting steel castings of limited weldability etc. Good weldability in all positions, including overhead.",,,"Typical Tensile Properties,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mn,Mo,C,Nb,Si,Ni,Cr,Fe,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,45 %,96 ksi,61 ksi,
,
,81 ft-lb,68 °F,66 ft-lb,-321 °F,2.7 %,1.9 %,0.03 %,1.9 %,0.5 %,69 %,16.1 %,7.7 %,5/32 x 14 in.,4.0 x 350 mm,
58 hr
,
95-140 A
,
4.7 lb/h,2.10 kg/h
,
31.0
,
24 V
,
1.4 lb,0.65 kg
,1/8 x 14 in.,3.2 x 350 mm,
57 hr
,
70-105 A
,
2.9 lb/h,1.30 kg/h
,
57.0
,
23 V
,
1.4 lb,0.62 kg
,3/32 x 12 in.,2.5 x 300 mm,
45 hr
,
50-80 A
,
2.0 lb/h,0.90 kg/h
,
91.0
,
22 V
,
1.4 lb,0.63 kg
,ABS,SFA/AWS A5.11; ENiCrFe-2; EN ISO 14172; E Ni 6133 (NiCr16Fe12NbMo),Nickel alloy,Basic,FN 0,DC+"
"OK,Ni-1",Covered (Stick) Electrodes (SMAW),Nickel Based Alloys,"OK Ni-1 is a stick electrode for joining commercial pure nickel in wrought and cast forms. It can also be used to join dissimilar metals such as nickel to steel, nickel to copper and copper to steel. Moreover, this electrode can be used for surfacing steel.",,,"Typical Tensile Properties,ISO,Elongation,Tensile Strength,Yield Strength,Typical Weld Metal Analysis %,Mn,C,Ti,Si,Ni,Al,Fe,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Weld Metal/Electrodes Weight,Classifications: ,Alloy Type: ,Coating Type: ,Welding Current: ","
,
,
,30 %,68 ksi,48 ksi,0.4 %,0.04 %,1.5 %,0.7 %,96 %,0.10 %,0.4 %,1/8 x 14 in.,3.2 x 350 mm,
56 hr
,
90-135 A
,
2.6 lb/h,1.20 kg/h
,
53
,
1.3 lb,0.55 kg
,3/32 x 12 in.,2.5 x 300 mm,
47 hr
,
70-95 A
,
1.8 lb/h,0.80 kg/h
,
96
,
1.3 lb,0.55 kg
,SFA/AWS A5.11; ENi-1; EN ISO 14172; E Ni 2061 (NiTi3),Nickel-base,Lime Basic,DC+"
"OK,92.55",Covered (Stick) Electrodes (SMAW),Nickel Based Alloys,"OK 92.55 is an all-positional, basic coated electrode which deposits a NiCr-based alloy with additions of Mo, W and Nb. The electrode is specifically designed for welding 9%Ni steels for cryogenic applications down to -196°C.",,,"Typical Tensile Properties,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mn,Mo,Cu,C,Nb,Si,W,Ni,Cr,Fe,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,35 %,100 ksi,62 ksi,
,
,52 ft-lb,-321 °F,3 %,6.25 %,< 0.3 %,0.05 %,1.30 %,0.40 %,1.60 %,70 %,13 %,5 %,3/32 x 14 in.,2.5 x 350 mm,
70 hr
,
65-115 A
,
2.4 lb/h,1.1 kg/h
,
55
,
23 V
,
1.5 lb,0.70 kg
,5/32 x 14 in.,4.0 x 350 mm,
82 hr
,
120-200 A
,
4.2 lb/h,1.9 kg/h
,
23
,
22 V
,
1.5 lb,0.67 kg
,1/8 x 14 in.,3.2 x 350 mm,
68 hr
,
70-150 A
,
3.3 lb/h,1.5 kg/h
,
34
,
22 V
,
1.4 lb,0.66 kg
,3/16 x 14 in.,5.0 x 350 mm,
91 hr
,
150-240 A
,
6.2 lb/h,2.8 kg/h
,
14
,
23 V
,
1.5 lb,0.68 kg
,ABS ENiCrMo-6; BV N50; CE EN 13479; DNV For welding NV 1,5Ni to NV 5Ni; GL NiCr14Mo7Fe,EN ISO 14172; E Ni 6620 (NiCr14Mo7Fe); SFA/AWS A5.11; ENiCrMo-6,Ni-based CrMoNb,Basic,FN 0,AC, DC+-"
"OK,68.53",Covered (Stick) Electrodes (SMAW),Stainless Steel Wires,"OK 68.53 is a coated electrode for welding austenitic-ferritic steels of Super Duplex types, e.g. SAF 2507 and Zeron 100. OK 68.53 has good welding characteristics in all positions and the slag is easily detachable.",,,"Typical Tensile Properties,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mo,C,Si,Ferrite  FN,Ni,N,Cr,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,30 %,123 ksi,101.5 ksi,
,
,37 ft-lb,68 °F,29.5 ft-lb,-40 °F,4 %,0.03 %,0.6 %,39 %,10.3 %,0.25 %,25.2 %,5/32 x 14 in.,4.0 x 350 mm,
67 hr
,
80-150 A
,
3.7 lb/h,1.7 kg/h
,
32
,
23 V
,
1.3 lb,0.60 kg
,1/8 x 14 in.,3.2 x 350 mm,
62 hr
,
70-110 A
,
2.6 lb/h,1.2 kg/h
,
47
,
22 V
,
1.3 lb,0.60 kg
,3/32 x 12 in.,2.5 x 300 mm,
43 hr
,
55-85 A
,
2.0 lb/h,0.9 kg/h
,
94
,
22 V
,
1.3 lb,0.60 kg
,CE; EN 13479; DNV-GL; Duplex; VdTÜV; 07377,EN ISO 3581-A; E 25 9 4 N L R 32; SFA/AWS A5.4; E2594-16; Werkstoffnummer; (1.4410),Austenitic-ferritic CrNiMo,Basic Rutile,FN 35-50,DC+, AC"
"OK,68.17",Covered (Stick) Electrodes (SMAW),Stainless Steel Wires,"OK 68.17 is a coated electrode designed for the welding of stainless-steel castings of the 13Cr4NiMo type, for example. OK 68.17 can be welded in all positions apart from vertical down.",,,"Typical Tensile Properties,ISO,Elongation,Stress Relieved Temperature,Stress Relieved Testing Time,Tensile Strength,Yield Strength,AWS,Elongation,Stress Relieved Temperature,Stress Relieved Testing Time,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,ISO,Impact Value,Stress Relieved Testing Temp,Stress Relieved Testing Time,Testing Temperature,Typical Weld Metal Analysis %,Mn,Mo,C,Si,Ni,Cr,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Diffusible Hydrogen: ,Welding Current: ","
,
,
,17 %,1112 °F,8 hr,126 ksi,94 ksi,-,1112 °F,2 hr,-,-,
,
,
,-,1112 °F,1 hr,-,-,
,
,
,33 ft-lb,1112 °F,8 hr,68 °F,33 ft-lb,1112 °F,8 hr,14 °F,29.5 ft-lb,1112 °F,8 hr,-40 °F,0.6 %,0.6 %,0.02 %,0.4 %,4.6 %,12.0 %,3/32 x 14 in.,2.5 x 350 mm,
61 hr
,
55-100 A
,
1.8 lb/h,0.8 kg/h
,
73
,
21 V
,
1.4 lb,0.62 kg
,1/8 x 14 in.,3.2 x 350 mm,
66 hr
,
65-135 A
,
2.6 lb/h,1.2 kg/h
,
45
,
21 V
,
1.3 lb,0.59 kg
,5/32 x 18 in.,4.0 x 450 mm,
92 hr
,
90-190 A
,
3.7 lb/h,1.7 kg/h
,
23
,
24 V
,
1.3 lb,0.59 kg
,Seproz; UNA 272580,EN 14700; E Fe7; EN ISO 3581-A; E 13 4 R 3 2; SFA/AWS A5.4; E410NiMo-16; Werkstoffnummer; 1.4351,Martensitic 13Cr4Ni-Mo type,Rutile Basic,<8.0 ml/100g,DC+, AC"
"OK,67.70",Covered (Stick) Electrodes (SMAW),Stainless Steel Wires,Acid rutile MMA-electrode giving an over alloyed weld metal. Suitable for welding acid resistant stainless steels to mild and low alloyed steels. Also suitable for welding buffer layers when surfacing mild steel with acid resistant stainless steel weld metal.,,,"Typical Tensile Properties,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,Mn,Mo,C,Si,Ferrite  FN,Ni,N,Cr,Deposition Data,Diameter,Burn-off Time/Electrode,Current,Deposition Rate,Number of Electrodes/Weld Metal,Voltage,Weld Metal/Electrodes Weight,Approvals: ,Classifications: ,Alloy Type: ,Coating Type: ,Ferrite Content: ,Welding Current: ","
,
,32 %,88.5 ksi,74 ksi,
,
,37 ft-lb,68 °F,26 ft-lb,-4 °F,0.6 %,2.8 %,0.02 %,0.8 %,18 %,13.4 %,0.09 %,22.5 %,5/32 x 14 in.,4.0 x 350 mm,
56 hr
,
85-180 A
,
4.4 lb/h,2.0 kg/h
,
32
,
31 V
,
1.3 lb,0.61 kg
,1/8 x 14 in.,3.2 x 350 mm,
61 hr
,
60-120 A
,
3.1 lb/h,1.4 kg/h
,
47
,
27 V
,
1.3 lb,0.59 kg
,3/32 x 12 in.,2.5 x 300 mm,
45 hr
,
50-90 A
,
2.0 lb/h,0.9 kg/h
,
94
,
29 V
,
1.3 lb,0.57 kg
,5/64 x 12 in.,2.0 x 300 mm,
48 hr
,
40-60 A
,
1.3 lb/h,0.6 kg/h
,
147
,
26 V
,
1.3 lb,0.58 kg
,3/16 x 14 in.,5.0 x 350 mm,
64 hr
,
110-250 A
,
6.0 lb/h,2.7 kg/h
,
20
,
30 V
,
1.3 lb,0.59 kg
,ABS; SS to C&C/Mn steels; BV; 309Mo; CE; EN 13479; CWB; CSA W48: E309LMo-17; DB; 30.039.05; DNV-GL; VL 309 Mo; LR; SS/CMn; RINA; 309Mo; Seproz; UNA 272580; VdTÜV; 02424,EN ISO 3581-A; E 23 12 2 L R 3 2; SFA/AWS A5.4; E309LMo-17; CSA W48; E309LMo-17; Werkstoffnummer; 1.4459,Austenitic CrNi,Acid Rutile,FN 12-22,DC+, AC"
"SUREWELD,710P",Covered (Stick) Electrodes (SMAW),Mild Steel Wires,"Sureweld 710P is an all-position cellulosic electrode that is especially suited for welding high strength pipe. It produces the consistent, deep penetration required to maintain a proper keyhole when vertical-down welding in open root pipe joints. X-ray quality joints can be produced with Sureweld 710P using flat, horizontal, overhead, vertical-up and vertical-down welding procedures. Sureweld 710P is recommended for welding API grades X46, X52, and X56 pipe. It may also be used for welding root passes in higher grade pipe in some circumstances.","Industries,Welding Process","Industrial and General Fabrication,Pipeline,Welding-SMAW/MMA (Stick)","Typical Tensile Properties,Condition,Elongation,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Condition,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,P,Mn,Mo,C,S,Si,Ni,Deposition Data,Diameter,Current,Deposition Rate,Efficiency (%),Optimal Amps,Approvals: ,Classifications: ","As Welded,22 %,81 ksi,69 ksi,As Welded,29 ft-lb,-20 °F,0.01 %,0.30 %,0.24 %,0.10 %,0.02 %,0.20 %,0.50 %,3/32 in.,2.4 mm,
40-75 A
,
1.5 lb/h,0.7 kg/h
,
72 %
,
75 A
,3/16 in.,4.8 mm,
150-210 A
,
3.3 lb/h,1.5 kg/h
,
74.9 %
,
160 A
,3/16 in.,4.8 mm,
150-210 A
,
3.5 lb/h,1.6 kg/h
,
69.7 %
,
190 A
,1/8 in.,3.2 mm,
80-140 A
,
2.1 lb/h,0.9 kg/h
,
76.3 %
,
100 A
,1/8 in.,3.2 mm,
80-140 A
,
2.3 lb/h,1 kg/h
,
68.8 %
,
130 A
,5/32 in.,4.0 mm,
130-175 A
,
2.8 lb/h,1.3 kg/h
,
73.6 %
,
140 A
,5/32 in.,4.0 mm,
130-175 A
,
2.9 lb/h,1.3 kg/h
,
64.1 %
,
170 A
,Conforms to E7010-G,ASME SFA 5.5; AWS A5.5; E7010-P1"
"WEAR-ARC,4,IP",Covered (Stick) Electrodes (SMAW),Hardfacing Alloys,"Wear-Arc 4-IP is an all position, iron powder, low hydrogen hardsurfacing electrode providing sound overlays on carbon and low alloy steels, as well as many abrasion-resistant steels. The low hydrogen coating of this electrode promotes excellent fusion with the above steels and on buildup alloys without underbead cracking. This product is designed to provide hard, deformation-resistant, crack-free weld metal for resistance to metal-to-metal wear involving impact, compression, and abrasion. Typical applications are: dragline bucket pins and links, dredge bucket lips, dredge driving tumblers, dredge spud points, can brake drums, mill brake drums, shovel idlers, cable sheaves, cable sheave shafts, elevator bucket lips, shovel rollers, shovel latch pins and keepers, tractor idlers, tractor rollers, wheels (mine car, skip car, etc.), ditcher drive segments, ditcher rollers, shovel boom heels.","Industries,Welding Process","Mobile Equipment,Railcars,Steel Industry,Industrial and General Fabrication,Welding-SMAW/MMA (Stick)","Typical Tensile Properties,Condition,Hardness (HRC),Typical Weld Metal Analysis %,Mn,Mo,C,Si,Cr,Classifications: ","As Welded,55 HRC,0.90 %,1.00 %,0.40 %,1.30 %,2.20 %,No AWS Classification"
"WEAR-ARC,6,IP",Covered (Stick) Electrodes (SMAW),Hardfacing Alloys,"The iron powder low hydrogen coating of Wear-Arc 6-IP electrodes promotes good bonds with manganese and carbon steels. Wear-Arc 6-IP is recommended for the reclamation of parts subject to wear caused by abrasion and light impact. This electrode is ideal for field work where parts cannot be positioned for downhand welding. Typical applications are: Shovel buckets and teeth, Dragline buckets and teeth, Pug mill paddles, Tamping tools, Screens, Asphalt mixer paddles, Crushing equipment, Granulators, Trunnions, Truck bodies.","Industries,Welding Process","Mobile Equipment,Railcars,Steel Industry,Industrial and General Fabrication,Welding-SMAW/MMA (Stick)","Typical Tensile Properties,Condition,Hardness (HRC),Typical Weld Metal Analysis %,Mn,C,Si,Cr,Classifications: ","As Welded,58 HRC,0.80 %,3.00 %,1.80 %,6.50 %,No AWS Classification"
"SUREWELD,7024",Covered (Stick) Electrodes (SMAW),Mild Steel Wires,"Sureweld 7024 is a high speed, heavy-coated, iron powder electrode for high deposition rates on horizontal and downhand welding. Excellent operator appeal, produces equal 45° fillets, thereby eliminating over welding. Excellent bead appearance and self-cleaning slag. This electrode has good weldability and superior mechanical properties. It is particularly useful in obtaining increased penetration with little or no root porosity in horizontal or positioned fillets. Sureweld 7024 is ideal for making high speed horizontal fillet and lap welds on mild and some alloy steels, such as earthmoving and construction equipment, truck bodies, ships, barges and railcars. Sureweld 7024 exceeds the AWS A5.1 elongation % and Charpy V-Notch requirements for 7024-1.","Industries,Welding Process","Industrial and General Fabrication,Barges,Mobile Equipment,Railcars,Welding-SMAW/MMA (Stick)","Typical Tensile Properties,Condition,Elongation,Reduction in Area,Tensile Strength,Yield Strength,Typical Charpy V-Notch Properties,Condition,Impact Value,Testing Temperature,Typical Weld Metal Analysis %,P,Mn,C,S,Si,Deposition Data,Diameter,Current,Deposition Rate,Efficiency (%),Optimal Amps,Approvals: ,Classifications: ","As Welded,26 %,63 %,81 ksi,71 ksi,As Welded,25 ft-lb,0 °F,0.01 %,0.80 %,0.06 %,0.018 %,0.30 %,3/16 in.,4.8 mm,
250-290 A
,
7.5 lb/h,3.4 kg/h
,
69.2 %
,
245 A
,3/16 in.,4.8 mm,
250-290 A
,
8.3 lb/h,3.8 kg/h
,
70.5 %
,
270 A
,3/16 in.,4.8 mm,
250-290 A
,
9.1 lb/h,4.1 kg/h
,
68 %
,
290 A
,7/32 in.,5.6 mm,
300-340 A
,
9.4 lb/h,4.3 kg/h
,
72.4 %
,
320 A
,7/32 in.,5.6 mm,
300-340 A
,
11.6 lb/h,5.3 kg/h
,
69.1 %
,
360 A
,1/4 in.,6.4 mm,
350-400 A
,
12.6 lb/h,5.7 kg/h
,
71.7 %
,
400 A
,5/32 in.,4.0 mm,
180-240 A
,
5.3 lb/h,2.4 kg/h
,
71.3 %
,
180 A
,5/32 in.,4.0 mm,
180-240 A
,
6.3 lb/h,2.9 kg/h
,
72.5 %
,
210 A
,5/32 in.,4.0 mm,
180-240 A
,
7.2 lb/h,3.3 kg/h
,
69.4 %
,
240 A
,CWB CSA W48; E4924,ASME SFA 5.1; AWS A5.1; E7024"
